"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DLOC","LDC","LLDC","LLOC","LOC","McCC","NII","NL","NLE","NOI","NOS","NUMPAR","TCD","TCLOC","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Compiler","Clone Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Size Metric Rules"
"L4191","TryGet","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2>.TryGet<TResult>(TKey, TKey2, Expression<Func<T, TResult>>, out TResult)bool","L3765","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","729","9","742","10","0","0","0","0","0","0","0","0","0","0","0","13","14","2","0","0","0","0","5","4","0","0","13","14","5","0","0","0","0","0","0","0","0","0","0","0","0"
"L4196","FindAll","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2>.FindAll(SharpRepository.Repository.Specifications.ISpecification<T>, SharpRepository.Repository.Queries.IQueryOptions<T>)IEnumerable<T>","L3765","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","744","9","771","10","0","0","0","0","0","0","0","0","0","0","0","24","28","4","0","0","0","7","12","2","0","0","24","28","12","0","0","0","0","0","0","0","0","0","0","0","0"
"L4204","FindAll","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2>.FindAll<TResult>(SharpRepository.Repository.Specifications.ISpecification<T>, Expression<Func<T, TResult>>, SharpRepository.Repository.Queries.IQueryOptions<T>)IEnumerable<TResult>","L3765","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","773","9","802","10","0","0","0","0","0","0","0","0","0","0","0","25","30","5","0","0","0","7","14","3","0","0","25","30","14","0","0","0","0","0","0","0","0","0","0","0","0"
"L4213","Find","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2>.Find(SharpRepository.Repository.Specifications.ISpecification<T>, SharpRepository.Repository.Queries.IQueryOptions<T>)T","L3765","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","804","9","831","10","0","0","0","0","0","0","0","0","0","0","0","24","28","4","0","0","0","5","12","2","0","0","24","28","12","0","0","0","0","0","0","0","0","0","0","0","0"
"L4226","Find","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2>.Find<TResult>(SharpRepository.Repository.Specifications.ISpecification<T>, Expression<Func<T, TResult>>, SharpRepository.Repository.Queries.IQueryOptions<T>)TResult","L3765","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","833","9","870","10","0","0","0","0","0","0","0","0","0","0","0","31","30","5","0","0","0","6","14","3","0","0","31","38","14","0","0","0","0","0","0","0","0","0","0","0","0"
"L4236","Add","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2>.Add(T)void","L3765","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","872","9","889","10","0","0","0","0","0","0","0","0","0","0","0","12","18","5","0","0","0","5","11","1","0","0","12","18","11","0","0","0","0","0","0","0","0","0","0","0","0"
"L4246","Delete","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2>.Delete(T)void","L3765","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","891","9","908","10","0","0","0","0","0","0","0","0","0","0","0","12","18","5","0","0","0","5","11","1","0","0","12","18","11","0","0","0","0","0","0","0","0","0","0","0","0"
"L4254","Delete","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2>.Delete(TKey, TKey2)void","L3765","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","910","9","917","10","0","0","0","0","0","0","0","0","0","0","0","6","8","2","0","0","0","2","4","2","0","0","6","8","4","0","0","0","0","0","0","0","0","0","0","0","0"
"L4258","Update","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2>.Update(T)void","L3765","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","919","9","935","10","0","0","0","0","0","0","0","0","0","0","0","12","17","5","0","0","0","5","11","1","0","0","12","17","11","0","0","0","0","0","0","0","0","0","0","0","0"
"L3798","Save","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2>.Save()void","L3765","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","937","9","947","10","0","0","0","0","0","0","0","0","0","0","0","8","11","2","0","0","0","2","5","0","0","0","8","11","5","0","0","0","0","0","0","0","0","0","0","0","0"
"L4242","GetPrimaryKey","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2>.GetPrimaryKey(T, out TKey, out TKey2)bool","L3765","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","949","9","964","10","0","0","0","0","0","0","0","1","0","0","0","11","16","3","0","0","0","1","8","3","0","1","11","16","8","0","0","0","0","0","0","0","0","0","0","0","0"
"L4275","SetPrimaryKey","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2>.SetPrimaryKey(T, TKey, TKey2)bool","L3765","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","966","9","978","10","0","0","0","0","0","0","0","1","0","0","0","9","13","3","0","0","0","1","6","3","0","1","9","13","6","0","0","0","0","0","0","0","0","0","0","0","0"
"L4279","ByPrimaryKeySpecification","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2>.ByPrimaryKeySpecification(TKey, TKey2)SharpRepository.Repository.Specifications.ISpecification<T>","L3765","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","980","9","1003","10","0","0","0","0","0","0","0","0","0","0","0","20","24","3","0","0","0","1","7","2","0","0","20","24","7","0","0","0","0","0","0","0","0","0","0","0","0"
"L4289","get_CacheUsed","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.CacheUsed.getbool","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1019","13","1019","52","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L4293","Error","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.Error(Exception)void","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1021","9","1024","10","0","0","0","0","0","0","0","0","0","0","0","4","4","1","0","0","0","0","1","1","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L4297","BeginBatch","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.BeginBatch()SharpRepository.Repository.Transactions.IBatch<T>","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1026","9","1031","10","0","0","0","0","0","0","0","2","0","0","0","4","6","1","0","0","0","1","1","0","0","2","4","6","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L4302",".ctor","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.CompoundKeyRepositoryBase(SharpRepository.Repository.Caching.ICompoundKeyCachingStrategy<T, TKey, TKey2, TKey3>)void","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1033","9","1045","10","0","0","0","0","0","0","0","1","0","0","0","10","13","3","0","0","0","2","5","1","0","1","10","13","5","0","0","0","0","0","0","0","0","0","0","0","0"
"L4309","get_CachingStrategy","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.CachingStrategy.getSharpRepository.Repository.Caching.ICompoundKeyCachingStrategy<T, TKey, TKey2, TKey3>","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1049","13","1049","45","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L4304","set_CachingStrategy","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.CachingStrategy.setvoid","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1050","13","1054","14","0","0","0","0","0","0","0","0","0","0","0","5","5","2","0","0","0","1","2","1","0","0","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L4314","GetAll","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.GetAll(SharpRepository.Repository.Queries.IQueryOptions<T>, SharpRepository.Repository.FetchStrategies.IFetchStrategy<T>)IEnumerable<T>","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1057","9","1098","10","0","0","0","0","0","0","0","1","0","0","0","36","42","4","0","0","0","8","14","2","0","1","36","42","14","0","0","0","0","0","0","0","0","0","0","0","0"
"L4331","GetAll","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.GetAll<TResult>(Expression<Func<T, TResult>>, SharpRepository.Repository.Queries.IQueryOptions<T>, SharpRepository.Repository.FetchStrategies.IFetchStrategy<T>)IEnumerable<TResult>","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1100","9","1143","10","0","0","0","0","0","0","0","1","0","0","0","37","44","5","0","0","0","9","16","3","0","1","37","44","16","0","0","0","0","0","0","0","0","0","0","0","0"
"L4343","GetQuery","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.GetQuery(TKey, TKey2, TKey3)T","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1145","9","1145","73","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4347","Get","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.Get(TKey, TKey2, TKey3)T","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1147","9","1173","10","0","0","0","0","0","0","0","0","0","0","0","24","27","3","0","0","0","8","10","3","0","0","24","27","10","0","0","0","0","0","0","0","0","0","0","0","0"
"L4366","Get","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.Get<TResult>(TKey, TKey2, TKey3, Expression<Func<T, TResult>>)TResult","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1175","9","1212","10","0","0","0","0","0","0","0","1","0","0","0","31","30","4","0","0","0","7","12","4","0","1","31","38","12","0","0","0","0","0","0","0","0","0","0","0","0"
"L4377","Exists","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.Exists(TKey, TKey2, TKey3)bool","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1214","9","1217","10","0","0","0","0","0","0","0","0","0","0","0","4","4","1","0","0","0","1","1","3","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L4381","TryGet","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.TryGet(TKey, TKey2, TKey3, out T)bool","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1219","9","1232","10","0","0","0","0","0","0","0","0","0","0","0","13","14","2","0","0","0","1","5","4","0","0","13","14","5","0","0","0","0","0","0","0","0","0","0","0","0"
"L4388","TryGet","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.TryGet<TResult>(TKey, TKey2, TKey3, Expression<Func<T, TResult>>, out TResult)bool","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1234","9","1247","10","0","0","0","0","0","0","0","0","0","0","0","13","14","2","0","0","0","0","5","5","0","0","13","14","5","0","0","0","0","0","0","0","0","0","0","0","0"
"L4394","FindAll","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.FindAll(SharpRepository.Repository.Specifications.ISpecification<T>, SharpRepository.Repository.Queries.IQueryOptions<T>)IEnumerable<T>","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1249","9","1276","10","0","0","0","0","0","0","0","0","0","0","0","24","28","4","0","0","0","7","12","2","0","0","24","28","12","0","0","0","0","0","0","0","0","0","0","0","0"
"L4402","FindAll","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.FindAll<TResult>(SharpRepository.Repository.Specifications.ISpecification<T>, Expression<Func<T, TResult>>, SharpRepository.Repository.Queries.IQueryOptions<T>)IEnumerable<TResult>","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1278","9","1307","10","0","0","0","0","0","0","0","0","0","0","0","25","30","5","0","0","0","7","14","3","0","0","25","30","14","0","0","0","0","0","0","0","0","0","0","0","0"
"L4411","Find","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.Find(SharpRepository.Repository.Specifications.ISpecification<T>, SharpRepository.Repository.Queries.IQueryOptions<T>)T","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1309","9","1336","10","0","0","0","0","0","0","0","0","0","0","0","24","28","4","0","0","0","5","12","2","0","0","24","28","12","0","0","0","0","0","0","0","0","0","0","0","0"
"L4424","Find","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.Find<TResult>(SharpRepository.Repository.Specifications.ISpecification<T>, Expression<Func<T, TResult>>, SharpRepository.Repository.Queries.IQueryOptions<T>)TResult","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1338","9","1375","10","0","0","0","0","0","0","0","0","0","0","0","31","30","5","0","0","0","6","14","3","0","0","31","38","14","0","0","0","0","0","0","0","0","0","0","0","0"
"L4434","Add","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.Add(T)void","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1377","9","1393","10","0","0","0","0","0","0","0","0","0","0","0","12","17","5","0","0","0","5","11","1","0","0","12","17","11","0","0","0","0","0","0","0","0","0","0","0","0"
"L4444","Delete","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.Delete(T)void","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1395","9","1411","10","0","0","0","0","0","0","0","0","0","0","0","12","17","5","0","0","0","5","11","1","0","0","12","17","11","0","0","0","0","0","0","0","0","0","0","0","0"
"L4452","Delete","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.Delete(TKey, TKey2, TKey3)void","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1413","9","1420","10","0","0","0","0","0","0","0","0","0","0","0","6","8","2","0","0","0","2","4","3","0","0","6","8","4","0","0","0","0","0","0","0","0","0","0","0","0"
"L4457","Update","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.Update(T)void","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1422","9","1438","10","0","0","0","0","0","0","0","0","0","0","0","12","17","5","0","0","0","5","11","1","0","0","12","17","11","0","0","0","0","0","0","0","0","0","0","0","0"
"L3840","Save","SharpRepository.Repository.CompoundKeyRepositoryBase<T, TKey, TKey2, TKey3>.Save()void","L3807","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\CompoundKeyRepositoryBase.cs","1440","9","1449","10","0","0","0","0","0","0","0","0","0","0","0","8","10","2","0","0","0","2","5","0","0","0","8","10","5","0","0","0","0","0","0","0","0","0","0","0","0"
