project_name,k,best_solution_pso_sammon,best_solution_pso_kruskal,best_fitness_pso_sammon,best_fitness_pso_kruskal,best_solution_ga_sammon,best_solution_ga_kruskal,best_fitness_ga_sammon,best_fitness_ga_kruskal
BlueMystical_EDHM_UI,5,"[0.27374626 0.29281285 0.04729138 0.52470385 0.44947971 0.49206252
 0.06088223 0.90622991 0.04977465 0.13961669 0.32462158 0.45045861
 0.54331801 0.14296514]","[0.33747595 0.01265031 0.61171245 0.33024989 0.84502022 0.84651041
 0.47496407 0.25111087 0.0924386  0.48907136 0.36641068 0.64774438
 0.78450496 0.68924173]",0.03677915830359254,0.010564155993779937,"[6.71848138e-01 6.79635860e-01 2.18647858e-01 8.66075800e-01
 8.92102528e-01 8.10638369e-01 5.22947423e-01 1.19806946e-01
 3.08459598e-04 5.29693237e-01 3.05545260e-01 9.52558286e-01
 7.79930937e-01 2.75378474e-01]","[0.48657778 0.13602353 0.5510742  0.34087065 0.92662495 0.88342148
 0.         0.32361791 0.38276534 0.37569038 0.50733908 0.68981105
 1.         0.72771224]",0.015539341319648759,0.010564155993779937
BlueMystical_EDHM_UI,6,"[0.88278535 0.96257903 0.28670018 0.90065283 0.93400589 1.
 0.12278154 0.62488089 0.52275969 0.78629387 0.76771748 1.
 1.         0.08548078]","[0.40371181 0.43473482 0.27851103 0.5928263  0.65830659 0.62218444
 0.3310733  0.27265848 0.1174771  0.36834226 0.42652574 0.77007784
 0.52104835 0.55386564]",0.011419650510888116,0.004517680153254067,"[0.22322535 0.0694508  0.03324158 0.77523726 0.54249619 0.71737887
 0.45262937 0.         0.6693271  0.11769149 0.53259621 1.
 0.9121818  0.53409115]","[0.57891677 0.04521218 0.34363945 0.39341023 0.63116495 0.86497359
 0.52777693 0.00147217 0.87960486 0.         0.48251869 0.64300517
 0.78289841 0.69191227]",0.008309297066119761,0.0032265296853487982
BlueMystical_EDHM_UI,7,"[0.15619766 0.41749385 0.18877058 0.6077589  0.21395602 0.75079967
 0.11103521 0.28449121 0.83986682 0.29928093 0.62408821 0.54584277
 0.56146778 0.68514913]","[0.32442311 0.85533052 0.21070657 0.21865303 0.9713482  0.34242226
 0.71172506 0.33260924 0.58554879 0.23017435 0.07448375 0.12474927
 0.35500449 0.74443954]",0.010616039444301513,0.01432587769229965,"[0.2426125  0.5062526  0.09887538 0.96924893 0.48079381 0.79886694
 0.18273908 0.         0.05822208 0.         0.         0.78379962
 0.90713181 0.38244246]","[0.16910848 0.51404577 0.         0.60159347 0.69602009 1.
 0.08138642 0.37520101 0.62007607 0.         0.         0.96957791
 0.58841549 0.65428174]",0.004812897342785738,0.00033543889899406216
BlueMystical_EDHM_UI,8,"[0.5838885  0.66971679 0.28636773 0.58569048 0.49326784 0.69846231
 0.40387044 0.34739099 0.4750468  0.4627632  0.4589119  0.49286106
 0.57410338 0.73493332]","[0.43838367 0.26521099 0.46610235 0.66531081 0.63196714 0.70551844
 0.20181108 0.29383295 0.88010862 0.3969429  0.52090723 0.522742
 0.7143579  0.49906745]",0.004811927967319453,9.803678024163563e-05,"[0.         0.65239101 0.         0.65768152 0.49438025 0.85754173
 0.17022234 0.18022865 1.         0.04062232 0.12097002 0.67410549
 0.83706818 0.49999492]","[0.3777575  0.93548703 0.43233453 0.80480042 0.74492867 1.
 0.00694687 0.34548997 0.93780013 0.         0.29519323 0.94229434
 0.64277519 0.82351186]",0.0024239837919343304,9.803678024163563e-05
BlueMystical_EDHM_UI,9,"[0.28085791 0.66364715 0.24907635 0.9973157  0.86554422 0.75537337
 0.08017251 0.31568793 0.62398434 0.34574865 0.2953393  0.7035342
 0.92233187 0.41938351]","[0.38745531 0.31349401 0.30073127 0.67989545 0.46191204 0.62757727
 0.6745206  0.37414598 0.47284777 0.6360693  0.40795319 0.598433
 0.66432898 0.66968672]",0.0013039095970188805,0.0003246264188477412,"[0.         0.20926929 0.27605117 0.82320618 0.66566915 0.75803266
 0.50608752 0.32460951 0.52039677 0.56400841 0.76901523 0.88228747
 0.41623471 0.95328559]","[0.         0.84781637 0.75023995 0.4968566  0.61089797 0.61078324
 0.33473201 0.01921393 0.50044085 0.46920878 0.10136858 0.79059906
 0.56314606 0.82846289]",0.0013039095970188805,5.100179882869949e-05
BlueMystical_EDHM_UI,10,"[0.10750993 0.74268408 0.23591771 0.76917982 0.50302905 0.95187776
 0.00912084 0.15194459 0.53944344 0.92619479 0.94119237 0.27385471
 0.95373527 0.73811452]","[0.41982188 0.49650634 0.45385317 0.55097012 0.70820097 0.46952551
 0.42830516 0.40121043 0.65146347 0.37897088 0.46410295 0.74197684
 0.60216971 0.65517732]",0.0003846026560509984,6.347725392860911e-06,"[0.13086822 0.92290481 0.77123835 1.         0.72450856 0.76079391
 0.02284907 0.05719545 0.51648354 0.59774413 0.08449381 0.1830344
 0.92368029 0.70535458]","[0.03548241 0.43995409 0.84159102 1.         0.44412225 0.79567615
 0.35078702 0.37927902 1.         0.13812812 0.7595207  0.65453034
 0.80421967 0.71129418]",0.0005050707698611393,6.347725392860911e-06
BlueMystical_EDHM_UI,11,"[0.92962516 0.92205833 0.17809681 0.66710848 0.45024123 0.66704747
 0.33731665 0.1181165  0.70796778 0.45279169 0.79530557 0.42449364
 0.38780744 0.89426833]","[0.05716886 0.95520278 0.80606121 0.32671882 0.21074705 0.574233
 0.5714804  0.16138215 0.58060655 0.11568702 0.68212654 0.43669227
 0.6043816  0.2411176 ]",0.00038424778514263894,3.737751835833696e-06,"[0.20389254 0.45968539 0.96074648 0.85062617 0.89436311 0.92029598
 0.17713366 0.41589255 0.79840504 0.98247405 0.98135262 0.60279741
 0.50111109 0.4439829 ]","[0.10589803 0.2467059  1.         0.65202405 1.         0.26653312
 0.13499564 0.78812038 0.55024176 0.0856953  0.7163921  0.48812297
 0.49419156 0.67503972]",0.00015302975339572293,3.2548839236760528e-06
BlueMystical_EDHM_UI,12,"[0.69907531 0.57119721 0.12254768 0.19265635 0.28394035 0.53306564
 0.37332231 0.1603074  0.32076877 0.52609964 0.71205435 0.24057404
 0.50782604 0.83731832]","[0.20574963 0.98446886 0.35345465 0.99780566 0.84523835 0.83343114
 0.99683292 0.01427143 0.43761006 0.66940838 0.53647705 0.2394523
 0.55919748 0.66306644]",0.00027605975655102565,1.8891463453599845e-06,"[0.         0.37676835 0.71900673 0.48550578 0.90110054 0.73074061
 0.46862789 0.19911027 0.38707448 0.26230312 0.2639522  0.39284546
 0.56086659 0.7550463 ]","[0.09015626 0.38120601 1.         0.7470232  0.32772753 0.31612549
 0.         1.         0.95691932 0.23299874 1.         0.23742113
 0.57618677 0.85121041]",6.491072482736843e-05,1.3546175525335675e-06
BlueMystical_EDHM_UI,13,"[0.12963522 0.86089646 0.39351963 0.17746489 0.47730921 0.93075706
 0.5549406  0.87978397 0.59466128 0.51045594 0.88497154 0.53304262
 0.3729017  0.34223603]","[0.27625294 0.54313254 0.61266209 0.3263158  0.65036627 0.49701618
 0.52171674 0.28811974 0.29576878 0.51037064 0.53704153 0.88357412
 0.40728159 0.71132583]",1.443849345214892e-07,3.0288713122269135e-10,"[0.04396482 0.22445791 0.49941334 0.63215758 0.22325683 0.95386803
 0.12165176 0.32168554 0.09165638 0.63480908 0.80881957 0.86478381
 0.96670474 0.64013695]","[0.19023013 0.87238448 0.44970554 0.43675077 0.55215285 0.35055708
 0.41280287 0.92373142 0.30004409 0.88322698 0.69718635 0.39521898
 0.75787151 0.38575339]",1.443849345214892e-07,3.0288713122269135e-10
BlueMystical_EDHM_UI,14,"[0.43953338 0.63086425 0.26658694 0.54321509 0.83130016 0.81553404
 0.93328966 0.10286485 0.46488846 0.53099334 0.22740042 0.09565166
 0.09336893 0.27239178]","[0.14196133 0.08997904 0.86617582 0.909007   0.4056147  0.05046071
 0.55190457 0.0921529  0.36753874 0.61825395 0.16514275 0.64126383
 0.82066831 0.33065345]",0.0,0.0,"[0.62554766 0.17657355 0.95216755 0.21656029 0.91817643 0.83419603
 0.99674136 0.22473729 0.15513158 0.62120593 0.10740016 0.56338229
 0.68375416 0.69991183]","[0.67389542 0.46619482 0.89120388 0.09446795 0.81715691 0.
 0.87784703 0.6001715  0.44908774 0.02227796 0.32862803 0.42340988
 0.74492735 0.76392526]",0.0,0.0
brminnick_FaceOff,1,"[0.4347758  0.90722025 0.39273731 0.06858912 0.32992935 0.97248896
 0.37152467 0.13723816 0.46977367 0.23423659 0.37283258 0.7604323
 0.07528089 0.16216615]","[0.22893971 0.27320009 0.87771318 0.35587891 0.60829041 0.67532021
 0.9382072  0.75104529 0.66175234 0.84072185 0.69917243 0.34698884
 0.99050178 0.09108891]",0.2782809968702468,0.22700305618589942,"[0.21691509 0.68124785 0.71488007 0.47517468 0.23706304 0.63346557
 0.13665636 0.43711811 0.03063303 0.43482644 0.09527148 0.04465524
 0.75553808 0.2408402 ]","[0.44944067 0.04532681 0.69201001 0.19314079 0.45176483 0.78922762
 0.24451508 0.66275348 0.81652903 0.01520323 0.06365288 0.56015693
 0.98784998 0.31929841]",0.25479221661574414,0.22700305618589942
brminnick_FaceOff,2,"[0.76526825 0.32657993 0.78474006 0.78310326 0.52054016 0.98604056
 0.81968505 0.45876632 0.67639805 0.52751396 0.21571004 0.20117287
 0.39542191 0.83716746]","[0.45621448 0.57200863 0.60762826 0.56082973 0.53006088 0.86077353
 0.60707872 0.66749024 0.44715172 0.68519043 0.72568112 0.65980065
 0.74427936 0.5669106 ]",0.23150353035816473,0.07839176800858443,"[0.43725255 0.61087389 0.1549557  0.65393971 0.94218315 0.95268478
 0.19559147 0.51333107 0.27450842 0.74611916 0.05399243 0.38662633
 0.95246665 0.91891069]","[0.28836718 0.4344099  0.6117931  0.54152898 1.         1.
 0.09300494 0.16800949 0.         0.04657693 0.58453962 0.
 1.         0.3132678 ]",0.1021516476915703,0.07839176800858443
brminnick_FaceOff,3,"[0.35832798 0.44009456 0.30985685 0.5804108  0.35895845 0.79467552
 0.17325453 0.61925952 0.62937284 0.58747384 0.7109493  0.78886665
 0.74487112 0.39303717]","[0.37449361 0.24853392 0.37459786 0.47689528 0.671822   0.55854027
 0.55368382 0.53742332 0.51907665 0.40300635 0.36152898 0.51894186
 0.70994299 0.20119113]",0.0443340785901545,0.02802676739573817,"[0.67064592 0.00993898 0.01392428 0.28148758 0.07438147 0.81796537
 0.74421477 0.31185834 0.32383283 0.42645044 0.24179885 0.8977218
 0.91866167 0.04906148]","[0.46693868 0.04910812 0.80317754 0.45684203 0.63944925 0.93057489
 0.49957804 0.09069162 1.         0.62989332 0.07658968 1.
 0.86037452 0.52430898]",0.0443340785901545,0.02802676739573817
brminnick_FaceOff,4,"[0.66369779 0.21815714 0.57690962 0.11595059 0.42740533 0.69772431
 0.29475187 0.60282373 0.20849281 0.96944905 0.6290656  0.45300799
 0.86835121 0.9963218 ]","[0.53902936 0.28011914 0.46964486 0.51086786 0.66059114 0.68958563
 0.49117359 0.22800661 0.55861098 0.50579194 0.51481405 0.23015372
 0.59116486 0.37754439]",0.06864146177743526,0.020146042370227445,"[0.42894615 0.28617227 0.21155614 0.55909296 0.68748717 0.81143774
 0.65292993 0.53192882 0.15496007 0.51483064 0.21920055 0.93294491
 0.68336581 0.3704224 ]","[0.21688165 0.         0.30218506 0.03305547 1.         0.95126753
 0.28934388 0.25277812 0.36852235 0.18365869 0.         0.62505814
 0.99200809 0.54369921]",0.018901442840516033,0.006655460188090465
brminnick_FaceOff,5,"[0.37441582 0.40139333 0.60403814 0.40299248 0.66694501 0.81841394
 0.58790188 0.55627337 0.83560197 0.6068416  0.34877377 0.69255521
 0.64876686 0.33199592]","[0.49952174 0.27160601 0.49673768 0.4811055  0.50160461 0.54796803
 0.42919625 0.18788288 0.54019731 0.49583959 0.3168722  0.66072542
 0.60761376 0.40153397]",0.013662105241525824,0.0034759798407184017,"[0.10372229 0.58635746 0.         0.40433102 0.82964633 0.96365731
 0.0107576  0.58801529 0.46072743 0.22112695 0.06999954 0.6475119
 0.83150253 0.92849255]","[0.63663071 0.15339355 0.3198808  0.38076976 0.75804488 1.
 0.09460751 0.09050209 0.28354505 0.59314938 0.19527344 0.99167845
 1.         0.65166647]",0.013662105241525824,0.0034759798407184017
brminnick_FaceOff,6,"[0.90415976 0.06712481 0.33158153 0.82848931 0.98695327 0.34914899
 0.01873957 0.16123162 0.04588828 0.658097   0.11314552 0.24468716
 0.57316326 0.27212171]","[0.26284568 0.24328876 0.01683095 0.48595093 0.88144855 0.67585396
 0.29792305 0.41129975 0.69649859 0.14126393 0.06742195 0.68163689
 0.50438056 0.6324344 ]",0.030063526599463902,0.0019626817822882272,"[0.44041533 0.53278809 0.63644213 0.39049426 1.         1.
 0.20851916 0.0244454  0.63554002 0.90283403 0.         0.81023079
 0.72110096 1.        ]","[0.30501252 0.09464622 0.24862113 0.33908882 0.86893932 0.96628679
 0.42955406 0.43925859 1.         0.22088009 0.44307767 1.
 0.46296669 0.71770748]",0.004626498354269455,0.0019626817822882272
brminnick_FaceOff,7,"[0.5633935  0.11907999 0.89786444 0.14519995 0.60187836 0.77279912
 0.49533135 0.42073134 0.91006113 0.36634088 0.53910766 0.59095919
 0.78907152 0.74351765]","[0.91287024 0.27451152 0.45758285 0.00206318 0.48366402 0.56088589
 0.78837475 0.19114504 0.71946429 0.10091148 0.41918607 0.84111118
 0.79309878 0.44499876]",0.011271178498023497,0.003309666696694294,"[0.05323756 0.04717798 0.25513681 0.14299618 0.62504956 1.
 0.         0.31949957 0.46487326 0.68991008 0.         1.
 0.58586992 0.64502283]","[0.23611585 0.22755488 0.24444658 0.75286358 0.6540247  1.
 0.09339868 0.07839693 0.51295604 0.12220899 0.15434272 1.
 0.89772656 0.69342524]",0.002520366415320331,0.0007986321312043279
brminnick_FaceOff,8,"[0.43134138 0.00433368 0.43988432 0.77493578 0.85978527 0.83565737
 0.15053934 0.48663293 0.00628504 1.         0.23275503 0.64085081
 0.62889501 0.71987568]","[0.24886538 0.34564626 0.03310476 0.90494147 0.72596298 0.40659157
 0.51186124 0.69192547 0.33533317 0.24808122 0.10443238 0.69468185
 0.41347045 0.48797349]",0.0014735445607698622,0.0012180036126092143,"[0.04162176 0.54955426 0.29129239 0.55947178 1.         0.85104836
 0.33824504 0.29340054 0.70549664 1.         0.0286631  0.59684344
 1.         0.91426944]","[0.13738636 0.42912343 0.24132179 1.         0.61789278 0.72596874
 0.59639552 0.21964509 0.90681845 0.73184334 0.25781967 0.73446753
 0.98769815 0.70952603]",0.0011656564289962206,0.0003405602207436255
brminnick_FaceOff,9,"[0.33440145 0.42158781 0.3241563  0.43739054 0.62917458 0.56160927
 0.49587295 0.600052   0.2589776  0.50869531 0.33626891 0.48035008
 0.49668474 0.54621294]","[0.22219301 0.40595735 0.85999197 0.66643887 0.61439564 0.75244856
 0.3804716  0.6432495  0.67114346 0.81091586 0.50261125 0.56467723
 0.55077117 0.40197446]",0.0011450087052176723,0.0008608221165679564,"[0.37330911 0.30381232 0.11547012 0.53222367 0.76660783 1.
 0.         1.         0.64777395 0.68140639 0.3697759  0.69172827
 0.40973149 0.61013454]","[0.17932269 0.01044185 0.31293485 0.77299461 0.9491786  0.75488479
 0.07210428 0.45454152 1.         0.67546139 0.24797493 0.34571006
 1.         0.54828376]",0.00032217038129140734,5.444512678844227e-05
brminnick_FaceOff,10,"[0.36804441 0.71025155 0.21814775 0.42605863 0.7285919  0.62023999
 0.41188171 0.48340491 0.58503171 0.59328403 0.26385116 0.70563625
 0.81061911 0.41917283]","[0.3753389  0.18615635 0.56544152 0.45186584 0.38084634 0.53468315
 0.25592238 0.64162784 0.38398039 0.37046787 0.53988155 0.75990648
 0.47351951 0.54714483]",0.00025450021468565966,0.0004257930764657498,"[0.21213517 0.19097336 0.02323347 0.46696765 0.48331582 0.65041671
 0.23664075 0.84296884 0.34150803 0.33350837 0.         0.35697945
 0.67080832 0.59595698]","[0.         0.03207869 0.24394769 0.56838747 0.56276102 0.94490305
 0.16199752 0.95316781 0.4067651  0.59349316 1.         0.3135782
 0.50700831 0.69347021]",8.267492303278599e-05,2.8228619916283543e-05
brminnick_FaceOff,11,"[0.31542739 0.86385927 0.30953636 0.63347927 0.54416465 0.54234073
 0.50560942 0.55855817 0.63167931 0.73368427 0.34181257 0.57962663
 0.59891682 0.55733853]","[0.66497102 0.2630626  0.16833499 0.75366737 0.82766527 0.49483792
 0.30783942 0.34456061 0.50834614 0.72534685 0.36398451 0.43953751
 0.55314739 0.63236955]",1.9578359865098693e-05,2.7852444133103538e-05,"[0.00000000e+00 7.77105134e-04 1.34288966e-01 3.45286314e-01
 9.85318689e-01 6.81855823e-01 5.34484059e-01 7.49251429e-01
 3.44047214e-01 5.92771534e-01 1.50187157e-01 6.06911649e-01
 7.76746290e-01 3.17505595e-01]","[0.09530543 0.65791224 0.         0.93078374 0.33975743 0.17785099
 0.11580006 0.4415725  1.         0.23468317 0.00173859 0.62798584
 0.3300715  0.37451911]",1.9578359865098693e-05,8.110370589248811e-06
brminnick_FaceOff,12,"[0.81910919 0.57253194 0.14475102 0.45499081 0.31200168 0.51441324
 0.43157701 0.59178046 0.79578039 0.71709907 0.2702275  0.30056676
 0.6590388  0.71548653]","[0.94755273 0.11018769 0.06910817 0.47903707 0.97554873 0.66618595
 0.31858263 0.4925117  0.52144172 0.81838816 0.20109429 0.74496795
 0.42336559 0.84035292]",1.9160738878264273e-05,7.765750198775667e-06,"[0.11868199 0.46781318 0.         0.99882605 0.76511585 0.44629086
 0.76038522 0.41364956 0.57215755 0.8693972  0.66498494 0.12906023
 0.24973151 1.        ]","[0.0038486  0.64245346 0.0674054  0.42294291 0.6281433  1.
 0.08218556 0.11376408 0.75103033 0.55010368 0.48884352 0.82575059
 0.72504801 0.52321937]",1.7546471815004585e-08,1.2655519646543474e-08
brminnick_FaceOff,13,"[0.79338082 0.73243935 0.18066343 0.22541115 0.9587655  0.54999511
 0.57470705 0.78462728 0.79736177 0.52047334 0.79737798 0.94848763
 0.60647651 0.81034453]","[7.08235188e-01 5.91825490e-01 4.96445299e-04 8.05295422e-01
 8.09537652e-01 9.89079280e-01 9.97759556e-01 2.39868505e-01
 4.00269745e-01 6.88035524e-01 3.39605264e-01 1.97115891e-01
 3.18786837e-03 8.68290095e-01]",0.0,0.0,"[0.27976214 0.5923419  0.0148365  0.9865353  0.49633523 0.98391045
 0.78348975 0.9788173  0.54576314 0.22158044 0.62105471 0.48421709
 0.50010352 0.20039084]","[0.63712821 0.41633257 0.13192307 0.87717808 0.26200772 0.16394881
 0.69554849 0.74250908 0.4818225  0.58743632 0.34686638 0.42672561
 0.63027646 0.93490202]",0.0,0.0
brminnick_FaceOff,14,"[0.86698725 0.34435323 0.69184235 0.93287243 0.64429146 0.50925476
 0.16274806 0.60872402 0.24546225 0.13814944 0.56759624 0.22209894
 0.61405079 0.82567051]","[0.29838418 0.20047964 0.61379696 0.25828231 0.73993444 0.8105472
 0.50769896 0.1101802  0.26940028 0.69385512 0.2664426  0.09935588
 0.10072609 0.20753468]",0.0,0.0,"[0.2603825  0.60193494 0.02406077 0.         0.39149126 0.16213124
 0.74610637 0.5263153  0.76247842 0.86188868 0.67125477 0.98282536
 0.74223896 0.89503288]","[0.05477009 0.80131303 0.96831035 0.75678832 0.83786549 0.47205847
 0.26968162 0.30700953 0.93738303 0.04267291 0.31942894 0.29832968
 0.68636361 0.04748033]",0.0,0.0
cabbagecreek_Marlin3DprinterTool,1,"[0.33854413 0.13371326 0.012276   0.81638836 0.21658833 0.08996046
 0.64545841 0.63885724 0.00346879 0.78821267 0.74146172 0.55684865
 0.98958968 0.40708888]","[0.5979192  0.19024862 0.56565144 0.29987846 0.18901973 0.52375043
 0.71956592 0.844084   0.83586043 0.21004406 0.23688001 0.60315302
 0.96419678 0.35676998]",0.2912020803454286,0.30561506476950323,"[0.2214945  0.41894856 0.13035948 0.3753933  0.27825924 0.02838485
 0.44579683 0.11015953 0.84477885 0.93967225 0.48979904 0.67302086
 0.9588301  0.77996905]","[0.65628906 0.25904719 0.50728868 0.59769804 0.67292243 0.63845514
 0.54083798 0.         0.20575193 0.66686194 0.08673606 0.36975435
 0.80819921 0.55849419]",0.2912020803454286,0.30561506476950323
cabbagecreek_Marlin3DprinterTool,2,"[0.09871487 0.00752571 0.50848157 0.68412951 0.59643105 0.49989754
 0.35343277 0.16190419 0.44902399 0.13659479 0.08049115 0.91227701
 0.98145602 0.5946451 ]","[0.0942273  0.30280648 0.65182595 0.19402387 0.62636238 0.87507267
 0.36157887 0.56525278 0.35191906 0.49678428 0.41516262 0.24187558
 0.69385667 0.26783748]",0.17205020592407774,0.1353873293847855,"[0.82569162 0.         0.42450155 0.83614577 0.563298   0.97894019
 0.3929575  0.31770248 0.80816466 0.76973711 0.6064153  0.75886709
 0.95211468 0.72754486]","[0.         0.25040222 0.32177916 0.43554596 0.14136327 0.8947146
 0.53936969 0.11858945 0.69242561 0.         0.48392208 0.78380742
 0.97273346 0.58347468]",0.12770796657478273,0.1353873293847855
cabbagecreek_Marlin3DprinterTool,3,"[0.42937621 0.25387399 0.73521235 0.7302253  0.18454807 0.58349626
 0.65139981 0.56739519 0.74527523 0.62231042 0.60614393 0.90703034
 0.78887717 0.66279141]","[0.20979996 0.76833765 0.77150241 0.72506915 0.97329747 0.88457228
 0.57396178 0.67336557 0.6143197  0.65937745 0.40323274 0.83926224
 0.4626327  0.09741508]",0.11509241942380229,0.10286106110248992,"[0.62811677 0.03361457 0.68363833 0.57602995 0.08826399 1.
 0.24370026 0.         0.20487155 0.09041532 0.         0.71459394
 1.         0.85623928]","[0.09976418 0.74303579 0.44447063 0.83967219 0.94976369 0.88390199
 0.03967238 0.25253979 0.39319303 0.62646731 0.41594411 0.15800871
 0.99870384 0.22541409]",0.07102799551142434,0.07397400316941222
cabbagecreek_Marlin3DprinterTool,4,"[0.524657   0.53054974 0.49713982 0.43721593 0.71768795 0.57735629
 0.44157801 0.27431392 0.4497302  0.41293197 0.44403289 0.57893995
 0.5960809  0.20348515]","[0.39211577 0.31716131 0.36325272 0.38580066 0.51786593 0.84005193
 0.29207649 0.23083849 0.46193305 0.45104948 0.31943434 0.47869241
 0.7230296  0.43123357]",0.03745176336898146,0.035180212155515325,"[0.2471483  0.17431633 0.4658729  0.2396045  0.72850488 0.88194954
 0.52480748 0.03254389 0.23193746 0.59882885 0.04307353 0.72663103
 1.         0.43179199]","[0.47854922 0.54445225 0.26722076 0.5527867  0.75087076 0.84290364
 0.70067617 0.23247024 0.64816389 0.         0.17044515 0.95222322
 1.         0.59492722]",0.03745176336898146,0.035180212155515325
